,Age,City_Category,Gender,Marital_Status,Occupation,Stay_In_Current_City_Years
2710,26-35,B,M,0.0,5.0,2
2711,46-50,C,M,1.0,5.0,2
2712,46-50,C,F,1.0,6.0,2
2713,26-35,B,F,0.0,6.0,2
2714,55+,C,F,1.0,6.0,2
2715,26-35,B,F,1.0,6.0,2
2716,36-45,B,F,0.0,6.0,2
2717,55+,B,M,1.0,6.0,2
2718,36-45,A,F,1.0,6.0,2
2719,26-35,C,M,1.0,6.0,2
2720,36-45,C,F,0.0,6.0,2
2721,26-35,C,M,1.0,6.0,2
2722,26-35,C,M,1.0,6.0,2
2723,18-25,C,M,0.0,6.0,2
2724,46-50,B,F,1.0,6.0,2
2725,46-50,C,F,1.0,6.0,2
2726,26-35,B,F,1.0,6.0,2
2727,36-45,B,F,1.0,6.0,2
2728,51-55,C,M,1.0,6.0,2
2729,55+,C,F,0.0,6.0,2
2730,46-50,C,M,1.0,6.0,2
2731,51-55,C,F,1.0,6.0,2
2732,36-45,C,M,0.0,6.0,2
2733,26-35,B,F,1.0,6.0,2
2734,18-25,C,F,0.0,6.0,2
2735,26-35,C,M,0.0,6.0,2
2736,26-35,C,M,0.0,6.0,2
2737,55+,C,M,1.0,6.0,2
2738,36-45,C,M,0.0,6.0,2
2739,55+,C,M,1.0,6.0,2
2740,36-45,C,M,1.0,6.0,2
2741,26-35,B,M,0.0,6.0,2
2742,36-45,C,F,0.0,6.0,2
2743,36-45,C,M,0.0,6.0,2
2744,36-45,C,M,0.0,6.0,2
2745,36-45,C,M,0.0,7.0,2
2746,26-35,C,M,0.0,7.0,2
2747,36-45,C,M,0.0,7.0,2
2748,36-45,B,M,0.0,7.0,2
2749,26-35,C,M,0.0,7.0,2
2750,46-50,C,M,0.0,7.0,2
2751,26-35,C,M,0.0,7.0,2
2752,26-35,A,M,0.0,7.0,2
2753,36-45,C,M,0.0,7.0,2
2754,26-35,B,M,0.0,7.0,2
2755,26-35,B,M,0.0,7.0,2
2756,18-25,A,F,0.0,7.0,2
2757,36-45,C,F,0.0,7.0,2
2758,51-55,C,M,1.0,7.0,2
2759,26-35,B,F,1.0,7.0,2
2760,26-35,B,M,0.0,7.0,2
2761,46-50,B,M,1.0,7.0,2
2762,36-45,C,M,1.0,7.0,2
2763,51-55,C,M,1.0,7.0,2
2764,26-35,A,M,0.0,7.0,2
2765,36-45,C,F,1.0,7.0,2
2766,36-45,B,M,0.0,7.0,2
2767,55+,C,M,0.0,7.0,2
2768,26-35,C,M,0.0,7.0,2
2769,51-55,B,M,1.0,7.0,2
2770,46-50,B,F,1.0,7.0,2
2771,26-35,A,M,0.0,7.0,2
2772,26-35,C,M,1.0,7.0,2
2773,55+,A,F,0.0,7.0,2
2774,36-45,C,M,1.0,7.0,2
2775,26-35,C,M,1.0,7.0,2
2776,55+,C,M,1.0,7.0,2
2777,51-55,A,M,0.0,7.0,2
2778,26-35,A,M,0.0,7.0,2
2779,36-45,B,F,0.0,7.0,2
2780,55+,C,M,1.0,7.0,2
2781,36-45,C,M,0.0,7.0,2
2782,55+,C,F,0.0,7.0,2
2783,36-45,C,M,0.0,7.0,2
2784,26-35,C,M,1.0,7.0,2
2785,18-25,C,M,1.0,7.0,2
2786,26-35,C,M,0.0,7.0,2
2787,36-45,C,M,1.0,7.0,2
2788,51-55,A,M,1.0,7.0,2
2789,46-50,C,M,0.0,7.0,2
2790,36-45,B,M,0.0,7.0,2
2791,46-50,C,M,1.0,7.0,2
2792,26-35,C,F,0.0,7.0,2
2793,26-35,C,F,1.0,7.0,2
2794,51-55,B,M,1.0,7.0,2
2795,36-45,C,M,1.0,7.0,2
2796,26-35,C,F,1.0,7.0,2
2797,26-35,A,M,1.0,7.0,2
2798,26-35,C,M,0.0,7.0,2
2799,26-35,C,M,1.0,7.0,2
2800,46-50,C,M,1.0,7.0,2
2801,51-55,C,M,1.0,7.0,2
2802,36-45,C,M,1.0,7.0,2
2803,26-35,C,F,1.0,7.0,2
2804,26-35,C,M,1.0,7.0,2
2805,26-35,B,F,0.0,7.0,2
2806,36-45,B,M,0.0,7.0,2
2807,36-45,B,F,1.0,7.0,2
2808,26-35,B,F,0.0,7.0,2
2809,36-45,C,M,0.0,7.0,2
2810,51-55,C,M,1.0,7.0,2
2811,36-45,C,M,0.0,7.0,2
2812,36-45,B,M,1.0,7.0,2
2813,55+,C,M,0.0,7.0,2
2814,36-45,C,M,0.0,7.0,2
2815,36-45,B,M,0.0,7.0,2
2816,26-35,B,M,0.0,7.0,2
2817,46-50,B,M,1.0,7.0,2
2818,51-55,B,M,1.0,7.0,2
2819,55+,C,M,0.0,7.0,2
2820,26-35,B,M,1.0,7.0,2
2821,51-55,B,F,0.0,7.0,2
2822,26-35,C,M,0.0,7.0,2
2823,55+,C,M,1.0,7.0,2
2824,36-45,C,F,0.0,7.0,2
2825,26-35,C,M,1.0,7.0,2
2826,36-45,C,M,1.0,7.0,2
2827,36-45,B,M,1.0,7.0,2
2828,26-35,B,M,0.0,7.0,2
2829,46-50,B,M,1.0,7.0,2
2830,51-55,B,M,1.0,7.0,2
2831,36-45,C,M,0.0,7.0,2
2832,36-45,B,M,1.0,7.0,2
2833,36-45,C,M,1.0,7.0,2
2834,36-45,C,M,0.0,7.0,2
2835,26-35,C,M,0.0,7.0,2
2836,26-35,B,F,1.0,7.0,2
2837,26-35,C,M,0.0,7.0,2
2838,55+,A,M,0.0,7.0,2
2839,36-45,B,M,0.0,7.0,2
2840,26-35,C,M,1.0,7.0,2
2841,36-45,C,F,1.0,7.0,2
2842,46-50,C,F,0.0,7.0,2
2843,51-55,A,M,0.0,7.0,2
2844,36-45,B,M,1.0,7.0,2
2845,55+,C,M,1.0,7.0,2
2846,36-45,A,M,0.0,7.0,2
2847,26-35,A,M,1.0,7.0,2
2848,26-35,C,M,0.0,7.0,2
2849,36-45,C,M,0.0,7.0,2
2850,36-45,C,F,1.0,7.0,2
2851,26-35,A,M,0.0,7.0,2
2852,26-35,A,M,0.0,7.0,2
2853,26-35,C,M,0.0,7.0,2
2854,46-50,C,M,0.0,7.0,2
2855,36-45,C,M,1.0,7.0,2
2856,46-50,C,F,1.0,9.0,2
2857,36-45,C,F,1.0,9.0,2
2858,26-35,C,F,1.0,9.0,2
2859,46-50,C,F,1.0,9.0,2
2860,36-45,B,F,1.0,9.0,2
2861,51-55,B,F,1.0,9.0,2
2862,46-50,B,F,1.0,9.0,2
2863,36-45,C,F,0.0,9.0,2
2864,36-45,C,F,1.0,9.0,2
2865,26-35,C,F,0.0,9.0,2
2866,18-25,A,F,0.0,9.0,2
2867,26-35,C,F,0.0,9.0,2
2868,0-17,B,F,0.0,10.0,2
2869,0-17,C,F,0.0,10.0,2
2870,0-17,C,F,0.0,10.0,2
2871,0-17,C,M,0.0,10.0,2
2872,18-25,C,M,1.0,10.0,2
2873,0-17,B,M,0.0,10.0,2
2874,0-17,B,F,0.0,10.0,2
2875,26-35,B,M,0.0,10.0,2
2876,0-17,B,M,0.0,10.0,2
2877,0-17,C,M,0.0,10.0,2
2878,0-17,C,F,0.0,10.0,2
2879,0-17,C,M,0.0,10.0,2
2880,18-25,B,M,1.0,10.0,2
2881,18-25,C,M,0.0,10.0,2
2882,0-17,C,F,0.0,10.0,2
2883,0-17,C,M,0.0,10.0,2
2884,0-17,C,M,0.0,10.0,2
2885,18-25,C,M,0.0,10.0,2
2886,0-17,C,F,0.0,10.0,2
2887,0-17,C,F,0.0,10.0,2
2888,0-17,C,F,0.0,10.0,2
2889,0-17,A,F,0.0,10.0,2
2890,0-17,C,M,0.0,10.0,2
2891,0-17,C,F,0.0,10.0,2
2892,0-17,A,F,0.0,10.0,2
2893,0-17,C,M,0.0,10.0,2
2894,0-17,A,F,0.0,10.0,2
2895,0-17,C,F,0.0,10.0,2
2896,0-17,C,M,0.0,10.0,2
2897,0-17,C,M,0.0,10.0,2
2898,0-17,B,F,0.0,10.0,2
2899,0-17,C,F,0.0,10.0,2
2900,18-25,A,M,0.0,10.0,2
2901,0-17,B,F,0.0,10.0,2
2902,0-17,B,F,0.0,10.0,2
2903,26-35,B,M,0.0,11.0,2
2904,46-50,C,F,1.0,11.0,2
2905,55+,C,M,0.0,11.0,2
2906,26-35,B,M,0.0,11.0,2
2907,26-35,C,F,1.0,11.0,2
2908,26-35,C,M,0.0,11.0,2
2909,26-35,B,M,1.0,11.0,2
2910,46-50,B,M,0.0,11.0,2
2911,26-35,A,F,1.0,11.0,2
2912,46-50,B,M,1.0,11.0,2
2913,36-45,B,M,0.0,11.0,2
2914,51-55,C,M,1.0,11.0,2
2915,26-35,B,F,1.0,11.0,2
2916,36-45,A,M,0.0,11.0,2
2917,36-45,B,M,1.0,11.0,2
2918,26-35,B,M,0.0,11.0,2
2919,46-50,C,M,1.0,11.0,2
2920,46-50,C,M,1.0,11.0,2
2921,26-35,B,M,1.0,11.0,2
2922,26-35,C,M,0.0,11.0,2
2923,26-35,C,M,1.0,12.0,2
2924,26-35,B,M,0.0,12.0,2
2925,36-45,B,M,0.0,12.0,2
2926,26-35,B,M,0.0,12.0,2
2927,26-35,C,M,0.0,12.0,2
2928,26-35,A,M,0.0,12.0,2
2929,18-25,C,M,0.0,12.0,2
2930,36-45,A,M,1.0,12.0,2
2931,36-45,A,M,0.0,12.0,2
2932,26-35,B,M,1.0,12.0,2
2933,26-35,C,M,0.0,12.0,2
2934,46-50,B,M,1.0,12.0,2
2935,26-35,A,M,0.0,12.0,2
2936,36-45,C,M,0.0,12.0,2
2937,26-35,C,M,0.0,12.0,2
2938,26-35,A,M,0.0,12.0,2
2939,18-25,C,M,0.0,12.0,2
2940,26-35,B,M,1.0,12.0,2
2941,36-45,A,M,0.0,12.0,2
2942,18-25,C,M,0.0,12.0,2
2943,36-45,B,F,0.0,12.0,2
2944,36-45,B,M,1.0,12.0,2
2945,26-35,C,M,0.0,12.0,2
2946,46-50,B,M,1.0,12.0,2
2947,26-35,B,M,0.0,12.0,2
2948,26-35,B,M,1.0,12.0,2
2949,55+,C,M,1.0,12.0,2
2950,46-50,B,M,0.0,12.0,2
2951,36-45,B,M,1.0,12.0,2
2952,46-50,A,M,1.0,12.0,2
2953,26-35,A,M,1.0,12.0,2
2954,18-25,C,M,0.0,12.0,2
2955,36-45,B,M,0.0,12.0,2
2956,26-35,C,M,0.0,12.0,2
2957,26-35,C,M,1.0,12.0,2
2958,26-35,B,M,0.0,12.0,2
2959,36-45,C,M,0.0,12.0,2
2960,26-35,C,M,0.0,12.0,2
2961,55+,C,M,0.0,12.0,2
2962,36-45,C,M,0.0,12.0,2
2963,36-45,B,M,0.0,12.0,2
2964,36-45,B,M,0.0,12.0,2
2965,46-50,A,M,1.0,12.0,2
2966,36-45,C,F,1.0,12.0,2
2967,18-25,A,M,0.0,12.0,2
2968,26-35,C,M,0.0,12.0,2
2969,51-55,C,M,1.0,13.0,2
2970,46-50,A,M,1.0,13.0,2
2971,55+,B,M,1.0,13.0,2
2972,51-55,B,F,1.0,13.0,2
2973,55+,C,F,1.0,13.0,2
2974,46-50,A,F,1.0,13.0,2
2975,36-45,C,M,1.0,13.0,2
2976,55+,C,F,1.0,13.0,2
2977,55+,C,M,1.0,13.0,2
2978,55+,C,M,1.0,13.0,2
2979,51-55,C,M,1.0,13.0,2
2980,55+,C,F,1.0,13.0,2
2981,55+,C,F,1.0,13.0,2
2982,55+,B,F,1.0,13.0,2
2983,51-55,B,M,1.0,13.0,2
2984,36-45,A,M,1.0,14.0,2
2985,18-25,C,F,0.0,14.0,2
2986,26-35,C,M,1.0,14.0,2
2987,26-35,B,M,0.0,14.0,2
2988,26-35,B,M,1.0,14.0,2
2989,26-35,B,M,0.0,14.0,2
2990,18-25,C,M,0.0,14.0,2
2991,26-35,B,M,1.0,14.0,2
2992,26-35,A,M,1.0,14.0,2
2993,36-45,B,F,0.0,14.0,2
2994,36-45,B,F,1.0,14.0,2
2995,26-35,B,M,0.0,14.0,2
2996,46-50,C,M,1.0,14.0,2
2997,36-45,C,M,1.0,14.0,2
2998,26-35,A,F,0.0,14.0,2
2999,46-50,B,M,1.0,14.0,2
3000,36-45,C,M,1.0,14.0,2
3001,26-35,C,F,0.0,14.0,2
3002,26-35,C,M,0.0,14.0,2
3003,26-35,A,F,0.0,14.0,2
3004,26-35,B,M,1.0,14.0,2
3005,36-45,C,M,1.0,14.0,2
3006,26-35,B,M,1.0,14.0,2
3007,26-35,B,F,1.0,14.0,2
3008,18-25,B,F,1.0,14.0,2
3009,36-45,C,F,1.0,14.0,2
3010,26-35,B,F,1.0,14.0,2
3011,26-35,B,F,1.0,14.0,2
3012,36-45,C,M,0.0,14.0,2
3013,36-45,C,M,1.0,14.0,2
3014,51-55,C,M,1.0,14.0,2
3015,26-35,A,M,0.0,14.0,2
3016,26-35,B,M,1.0,14.0,2
3017,46-50,C,M,1.0,14.0,2
3018,36-45,B,M,0.0,14.0,2
3019,26-35,C,M,0.0,14.0,2
3020,18-25,C,F,0.0,14.0,2
3021,46-50,C,M,1.0,14.0,2
3022,18-25,C,M,0.0,14.0,2
3023,26-35,B,M,0.0,14.0,2
3024,46-50,C,M,0.0,15.0,2
3025,46-50,C,M,1.0,15.0,2
3026,26-35,B,M,0.0,15.0,2
3027,51-55,C,M,0.0,15.0,2
3028,26-35,C,M,0.0,15.0,2
3029,36-45,C,F,0.0,15.0,2
3030,26-35,B,M,1.0,15.0,2
3031,26-35,B,M,0.0,15.0,2
3032,46-50,B,M,1.0,15.0,2
3033,36-45,C,F,0.0,15.0,2
3034,36-45,C,M,0.0,15.0,2
3035,46-50,C,M,1.0,15.0,2
3036,36-45,C,M,0.0,15.0,2
3037,18-25,B,M,0.0,15.0,2
3038,26-35,A,M,0.0,15.0,2
3039,51-55,C,M,1.0,15.0,2
3040,26-35,C,M,0.0,15.0,2
3041,26-35,C,F,0.0,15.0,2
3042,26-35,C,M,1.0,15.0,2
3043,26-35,B,M,0.0,15.0,2
3044,18-25,C,M,0.0,15.0,2
3045,26-35,C,M,1.0,15.0,2
3046,55+,C,F,1.0,15.0,2
3047,18-25,C,M,1.0,16.0,2
3048,36-45,B,M,1.0,16.0,2
3049,46-50,B,M,0.0,16.0,2
3050,26-35,C,F,1.0,16.0,2
3051,36-45,C,F,0.0,16.0,2
3052,51-55,B,M,0.0,16.0,2
3053,36-45,B,M,1.0,16.0,2
3054,51-55,C,F,1.0,16.0,2
3055,26-35,C,M,1.0,16.0,2
3056,26-35,C,M,1.0,16.0,2
3057,55+,C,M,0.0,16.0,2
3058,51-55,C,M,0.0,16.0,2
3059,51-55,C,M,1.0,16.0,2
3060,36-45,C,F,0.0,16.0,2
3061,36-45,B,F,0.0,16.0,2
3062,51-55,C,M,1.0,16.0,2
3063,36-45,C,M,1.0,16.0,2
3064,36-45,C,F,0.0,16.0,2
3065,18-25,B,F,1.0,16.0,2
3066,51-55,C,F,0.0,16.0,2
3067,26-35,B,M,0.0,16.0,2
3068,55+,C,M,0.0,16.0,2
3069,26-35,C,F,0.0,16.0,2
3070,51-55,C,M,1.0,16.0,2
3071,51-55,A,M,0.0,16.0,2
3072,36-45,B,M,0.0,16.0,2
3073,26-35,A,M,1.0,16.0,2
3074,51-55,C,M,0.0,16.0,2
3075,51-55,C,M,1.0,16.0,2
3076,26-35,B,M,0.0,16.0,2
3077,51-55,C,M,1.0,16.0,2
3078,36-45,A,F,0.0,16.0,2
3079,51-55,A,M,1.0,16.0,2
3080,36-45,B,M,1.0,16.0,2
3081,26-35,B,M,1.0,16.0,2
3082,26-35,B,M,1.0,16.0,2
3083,55+,B,M,1.0,16.0,2
3084,36-45,C,F,1.0,16.0,2
3085,36-45,A,M,0.0,16.0,2
3086,36-45,A,M,1.0,16.0,2
3087,55+,C,M,1.0,16.0,2
3088,36-45,C,M,1.0,17.0,2
3089,26-35,B,F,1.0,17.0,2
3090,46-50,B,M,0.0,17.0,2
3091,18-25,C,M,0.0,17.0,2
3092,51-55,C,M,1.0,17.0,2
3093,51-55,C,M,1.0,17.0,2
3094,18-25,B,M,1.0,17.0,2
3095,26-35,C,M,1.0,17.0,2
3096,18-25,B,M,1.0,17.0,2
3097,26-35,A,M,1.0,17.0,2
3098,26-35,B,F,0.0,17.0,2
3099,36-45,A,M,0.0,17.0,2
3100,26-35,B,M,0.0,17.0,2
3101,26-35,C,M,1.0,17.0,2
3102,36-45,C,M,1.0,17.0,2
3103,18-25,C,M,0.0,17.0,2
3104,36-45,C,M,1.0,17.0,2
3105,36-45,C,M,0.0,17.0,2
3106,26-35,B,M,0.0,17.0,2
3107,26-35,B,M,0.0,17.0,2
3108,26-35,C,M,1.0,17.0,2
3109,26-35,B,M,0.0,17.0,2
3110,26-35,C,M,0.0,17.0,2
3111,36-45,C,M,0.0,17.0,2
3112,46-50,B,F,1.0,17.0,2
3113,36-45,B,M,1.0,17.0,2
3114,46-50,B,M,1.0,17.0,2
3115,26-35,B,M,0.0,17.0,2
3116,46-50,C,M,1.0,17.0,2
3117,36-45,C,M,0.0,17.0,2
3118,36-45,C,M,1.0,17.0,2
3119,55+,A,M,1.0,17.0,2
3120,26-35,C,M,0.0,17.0,2
3121,36-45,C,M,1.0,17.0,2
3122,36-45,C,M,0.0,17.0,2
3123,26-35,C,F,1.0,17.0,2
3124,26-35,C,M,0.0,17.0,2
3125,26-35,C,M,1.0,17.0,2
3126,46-50,B,M,1.0,17.0,2
3127,26-35,C,F,1.0,17.0,2
3128,26-35,B,M,0.0,17.0,2
3129,0-17,C,M,0.0,17.0,2
3130,46-50,C,M,1.0,17.0,2
3131,46-50,C,M,1.0,17.0,2
3132,26-35,B,M,0.0,17.0,2
3133,36-45,C,M,0.0,17.0,2
3134,36-45,B,M,0.0,17.0,2
3135,36-45,C,M,0.0,17.0,2
3136,26-35,C,M,0.0,17.0,2
3137,36-45,C,M,0.0,17.0,2
3138,36-45,C,M,0.0,17.0,2
3139,51-55,C,M,1.0,17.0,2
3140,26-35,C,M,1.0,17.0,2
3141,26-35,C,M,0.0,17.0,2
3142,26-35,B,M,0.0,17.0,2
3143,26-35,A,M,0.0,17.0,2
3144,26-35,A,M,1.0,17.0,2
3145,46-50,C,F,0.0,17.0,2
3146,26-35,C,M,0.0,17.0,2
3147,46-50,B,M,1.0,17.0,2
3148,26-35,C,M,0.0,17.0,2
3149,26-35,C,F,1.0,17.0,2
3150,26-35,B,M,0.0,17.0,2
3151,26-35,C,F,1.0,17.0,2
3152,36-45,C,M,1.0,17.0,2
3153,55+,C,M,0.0,17.0,2
3154,36-45,B,M,0.0,17.0,2
3155,26-35,C,M,1.0,18.0,2
3156,36-45,C,M,1.0,18.0,2
3157,26-35,C,M,0.0,18.0,2
3158,26-35,C,M,1.0,18.0,2
3159,26-35,C,M,1.0,18.0,2
3160,36-45,C,M,0.0,18.0,2
3161,26-35,C,M,1.0,18.0,2
3162,26-35,C,M,1.0,18.0,2
3163,55+,C,M,1.0,18.0,2
3164,51-55,C,M,0.0,18.0,2
3165,26-35,C,M,1.0,18.0,2
3166,26-35,C,F,1.0,18.0,2
3167,18-25,A,M,0.0,19.0,2
3168,0-17,A,M,0.0,19.0,2
3169,55+,C,M,1.0,19.0,2
3170,0-17,C,M,0.0,19.0,2
3171,0-17,A,M,0.0,19.0,2
3172,18-25,C,F,1.0,19.0,2
3173,0-17,C,M,0.0,19.0,2
3174,36-45,B,F,0.0,19.0,2
3175,18-25,C,M,0.0,19.0,2
3176,51-55,A,M,0.0,20.0,2
3177,36-45,A,F,0.0,20.0,2
3178,26-35,C,M,1.0,20.0,2
3179,51-55,A,F,1.0,20.0,2
3180,36-45,C,M,1.0,20.0,2
3181,51-55,C,M,1.0,20.0,2
3182,26-35,B,M,1.0,20.0,2
3183,26-35,C,M,0.0,20.0,2
3184,26-35,C,M,0.0,20.0,2
3185,46-50,C,F,1.0,20.0,2
3186,26-35,A,M,0.0,20.0,2
3187,55+,C,M,1.0,20.0,2
3188,26-35,B,M,1.0,20.0,2
3189,18-25,B,F,1.0,20.0,2
3190,36-45,B,M,0.0,20.0,2
3191,46-50,B,F,1.0,20.0,2
3192,26-35,B,M,1.0,20.0,2
3193,36-45,C,F,1.0,20.0,2
3194,26-35,A,M,1.0,20.0,2
3195,18-25,B,M,0.0,20.0,2
3196,36-45,A,M,0.0,20.0,2
3197,26-35,A,M,0.0,20.0,2
3198,26-35,C,F,0.0,20.0,2
3199,18-25,C,M,0.0,20.0,2
3200,36-45,B,F,0.0,20.0,2
3201,18-25,C,M,0.0,20.0,2
3202,26-35,C,M,0.0,20.0,2
3203,26-35,B,M,0.0,20.0,2
3204,18-25,C,M,0.0,20.0,2
3205,26-35,A,M,1.0,20.0,2
3206,51-55,B,F,1.0,20.0,2
3207,46-50,B,F,0.0,20.0,2
3208,26-35,B,M,1.0,20.0,2
3209,46-50,C,F,1.0,20.0,2
3210,55+,C,F,1.0,20.0,2
3211,26-35,C,M,1.0,20.0,2
3212,26-35,C,M,1.0,20.0,2
3213,36-45,B,M,0.0,20.0,2
3214,46-50,C,F,1.0,20.0,2
3215,36-45,C,M,0.0,20.0,2
3216,26-35,A,M,0.0,20.0,2
3217,26-35,B,F,0.0,0.0,3
3218,26-35,C,M,0.0,0.0,3
3219,26-35,B,M,0.0,0.0,3
3220,26-35,B,M,1.0,0.0,3
3221,26-35,B,M,0.0,0.0,3
3222,26-35,C,M,1.0,0.0,3
3223,26-35,A,F,0.0,0.0,3
3224,26-35,C,F,1.0,0.0,3
3225,36-45,C,M,0.0,0.0,3
3226,36-45,B,M,0.0,0.0,3
3227,36-45,A,F,0.0,0.0,3
3228,26-35,B,M,0.0,0.0,3
3229,26-35,A,F,0.0,0.0,3
3230,18-25,A,M,0.0,0.0,3
3231,0-17,B,M,0.0,0.0,3
3232,36-45,A,F,0.0,0.0,3
3233,55+,A,M,0.0,0.0,3
3234,18-25,A,M,0.0,0.0,3
3235,26-35,C,M,1.0,0.0,3
3236,36-45,B,F,1.0,0.0,3
3237,51-55,A,F,1.0,0.0,3
3238,26-35,C,M,0.0,0.0,3
3239,26-35,B,F,0.0,0.0,3
3240,46-50,C,M,0.0,0.0,3
3241,36-45,C,F,1.0,0.0,3
3242,36-45,B,M,1.0,0.0,3
3243,18-25,B,F,0.0,0.0,3
3244,36-45,C,M,0.0,0.0,3
3245,26-35,A,M,1.0,0.0,3
3246,46-50,C,M,0.0,0.0,3
3247,26-35,C,M,1.0,0.0,3
3248,26-35,C,M,0.0,0.0,3
3249,26-35,A,M,1.0,0.0,3
3250,18-25,A,M,0.0,0.0,3
3251,36-45,C,M,0.0,0.0,3
3252,55+,C,F,1.0,0.0,3
3253,26-35,C,M,0.0,0.0,3
3254,36-45,C,M,1.0,0.0,3
3255,26-35,A,F,0.0,0.0,3
3256,26-35,C,F,1.0,0.0,3
3257,26-35,B,M,0.0,0.0,3
3258,55+,A,M,0.0,0.0,3
3259,36-45,C,F,1.0,0.0,3
3260,26-35,B,M,0.0,0.0,3
3261,46-50,C,M,0.0,0.0,3
3262,26-35,B,F,1.0,0.0,3
3263,26-35,C,M,0.0,0.0,3
3264,36-45,B,F,1.0,0.0,3
3265,26-35,C,M,0.0,0.0,3
3266,26-35,C,M,0.0,0.0,3
3267,26-35,B,M,1.0,0.0,3
3268,46-50,C,F,1.0,0.0,3
3269,36-45,B,M,1.0,0.0,3
3270,26-35,B,F,0.0,0.0,3
3271,46-50,A,F,0.0,0.0,3
3272,36-45,B,M,1.0,0.0,3
3273,55+,B,M,1.0,0.0,3
3274,36-45,C,M,0.0,0.0,3
3275,36-45,C,M,1.0,0.0,3
3276,51-55,B,M,1.0,0.0,3
3277,36-45,C,M,0.0,0.0,3
3278,36-45,A,M,1.0,0.0,3
3279,26-35,B,M,1.0,0.0,3
3280,26-35,C,M,0.0,0.0,3
3281,18-25,B,M,0.0,0.0,3
3282,46-50,B,M,1.0,0.0,3
3283,46-50,C,M,0.0,0.0,3
3284,36-45,B,M,1.0,0.0,3
3285,55+,C,F,0.0,0.0,3
3286,18-25,B,F,0.0,0.0,3
3287,0-17,B,F,0.0,0.0,3
3288,26-35,B,F,0.0,0.0,3
3289,36-45,B,M,0.0,0.0,3
3290,18-25,C,M,1.0,0.0,3
3291,26-35,B,F,0.0,0.0,3
3292,51-55,B,M,1.0,0.0,3
3293,26-35,B,F,0.0,0.0,3
3294,26-35,B,F,0.0,0.0,3
3295,26-35,A,M,0.0,0.0,3
3296,26-35,C,F,1.0,0.0,3
3297,26-35,B,F,0.0,0.0,3
3298,26-35,C,M,1.0,0.0,3
3299,36-45,B,F,0.0,0.0,3
3300,36-45,B,M,1.0,0.0,3
3301,36-45,B,M,0.0,0.0,3
3302,26-35,B,F,1.0,1.0,3
3303,36-45,A,F,1.0,1.0,3
3304,36-45,C,F,1.0,1.0,3
3305,55+,A,F,1.0,1.0,3
3306,36-45,B,M,0.0,1.0,3
3307,36-45,C,F,1.0,1.0,3
3308,26-35,C,M,1.0,1.0,3
3309,46-50,C,M,1.0,1.0,3
3310,55+,C,M,1.0,1.0,3
3311,55+,A,M,1.0,1.0,3
3312,26-35,C,M,1.0,1.0,3
3313,26-35,C,F,0.0,1.0,3
3314,36-45,A,M,0.0,1.0,3
3315,46-50,C,M,1.0,1.0,3
3316,55+,C,F,0.0,1.0,3
3317,18-25,C,F,0.0,1.0,3
3318,26-35,A,M,0.0,1.0,3
3319,26-35,B,F,0.0,1.0,3
3320,55+,C,M,0.0,1.0,3
3321,18-25,C,F,0.0,1.0,3
3322,26-35,C,F,0.0,1.0,3
3323,55+,B,F,0.0,1.0,3
3324,26-35,C,F,1.0,1.0,3
3325,51-55,C,F,1.0,1.0,3
3326,36-45,C,F,0.0,1.0,3
3327,46-50,A,M,0.0,1.0,3
3328,46-50,C,F,1.0,1.0,3
3329,46-50,C,F,1.0,1.0,3
3330,0-17,C,M,0.0,1.0,3
3331,26-35,A,F,1.0,1.0,3
3332,26-35,B,F,0.0,1.0,3
3333,36-45,C,M,0.0,1.0,3
3334,46-50,B,F,1.0,1.0,3
3335,26-35,A,F,0.0,1.0,3
3336,46-50,C,M,0.0,1.0,3
3337,26-35,A,M,1.0,1.0,3
3338,51-55,C,M,1.0,1.0,3
3339,55+,C,M,1.0,1.0,3
3340,18-25,B,M,1.0,1.0,3
3341,51-55,B,M,1.0,1.0,3
3342,55+,C,M,1.0,1.0,3
3343,36-45,B,M,0.0,1.0,3
3344,26-35,C,M,1.0,1.0,3
3345,36-45,B,M,0.0,1.0,3
3346,26-35,B,M,0.0,1.0,3
3347,51-55,C,M,1.0,1.0,3
3348,26-35,C,M,0.0,1.0,3
3349,26-35,B,F,0.0,1.0,3
3350,51-55,A,F,0.0,1.0,3
3351,46-50,C,M,1.0,1.0,3
3352,26-35,B,M,1.0,1.0,3
3353,36-45,C,M,0.0,1.0,3
3354,46-50,C,M,1.0,1.0,3
3355,36-45,A,M,0.0,1.0,3
3356,26-35,C,F,0.0,1.0,3
3357,36-45,A,M,1.0,1.0,3
3358,26-35,A,M,0.0,1.0,3
3359,36-45,C,F,0.0,1.0,3
3360,26-35,A,M,0.0,1.0,3
3361,26-35,B,F,0.0,1.0,3
3362,46-50,A,M,1.0,1.0,3
3363,26-35,C,F,0.0,1.0,3
3364,51-55,B,M,0.0,1.0,3
3365,51-55,C,F,0.0,1.0,3
3366,55+,C,M,0.0,1.0,3
3367,26-35,C,F,0.0,1.0,3
3368,36-45,C,M,0.0,1.0,3
3369,36-45,B,F,0.0,1.0,3
3370,36-45,C,F,0.0,1.0,3
3371,51-55,B,M,1.0,1.0,3
3372,46-50,A,F,1.0,2.0,3
3373,26-35,C,M,1.0,2.0,3
3374,18-25,B,M,0.0,2.0,3
3375,36-45,A,F,0.0,2.0,3
3376,36-45,C,M,1.0,2.0,3
